latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,32.0,-14400,America/New_York,GMT-4

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa)
2023-09-24T05:00,16.0,91,0.50,0.50,0.00,53,100,30.0,57,50.4,1011.9
2023-09-24T06:00,16.1,91,0.40,0.40,0.00,51,100,30.5,60,50.0,1011.7
2023-09-24T07:00,16.2,91,0.40,0.40,0.00,51,100,29.5,60,50.0,1012.0
2023-09-24T08:00,16.3,96,0.70,0.70,0.00,53,100,20.3,53,48.2,1012.9
2023-09-24T09:00,16.9,96,0.60,0.60,0.00,53,100,20.5,52,33.8,1012.8
2023-09-24T10:00,17.7,92,0.10,0.10,0.00,51,100,23.3,55,37.8,1012.7
2023-09-24T11:00,18.5,87,0.10,0.10,0.00,51,100,30.9,64,51.1,1012.5
2023-09-24T12:00,18.6,87,0.10,0.10,0.00,51,100,29.8,63,51.5,1012.3
2023-09-24T13:00,19.1,86,0.10,0.10,0.00,51,100,31.9,65,55.4,1011.4
2023-09-24T14:00,19.8,83,0.20,0.20,0.00,51,100,30.8,67,54.4,1011.1
2023-09-24T15:00,18.1,94,1.70,1.70,0.00,61,100,24.9,53,50.0,1011.2
2023-09-24T16:00,17.8,95,2.80,2.80,0.00,63,100,26.6,49,44.3,1010.5
2023-09-24T17:00,17.5,95,5.50,5.50,0.00,63,100,30.2,54,49.3,1010.0
2023-09-24T18:00,17.4,96,1.10,1.10,0.00,55,100,27.6,61,50.0,1010.0
2023-09-24T19:00,17.2,96,1.00,1.00,0.00,55,100,24.6,63,45.0,1010.3
2023-09-24T20:00,16.6,96,0.50,0.50,0.00,53,100,21.3,53,42.5,1011.0
2023-09-24T21:00,16.7,96,0.40,0.40,0.00,51,100,21.3,53,34.9,1011.1
2023-09-24T22:00,16.8,96,0.50,0.50,0.00,53,100,21.1,57,35.6,1010.9
2023-09-24T23:00,16.9,96,0.40,0.40,0.00,51,100,17.6,55,34.9,1010.8
2023-09-25T00:00,16.9,97,0.20,0.20,0.00,51,100,16.9,56,28.8,1010.5
2023-09-25T01:00,17.0,96,0.10,0.10,0.00,51,100,19.8,53,31.3,1010.1
2023-09-25T02:00,17.1,96,0.00,0.00,0.00,3,100,19.8,53,32.4,1010.1
2023-09-25T03:00,17.3,97,0.50,0.50,0.00,53,100,18.5,57,31.7,1009.7
2023-09-25T04:00,17.2,97,1.90,1.90,0.00,61,100,18.5,57,29.5,1009.8
2023-09-25T05:00,16.8,97,3.30,3.30,0.00,63,100,18.3,45,30.2,1010.3
2023-09-25T06:00,16.4,97,2.50,2.50,0.00,63,100,18.6,36,30.6,1010.3
2023-09-25T07:00,16.0,96,1.50,1.50,0.00,61,100,21.2,35,34.6,1010.9
2023-09-25T08:00,15.8,95,1.60,1.60,0.00,61,100,17.8,18,36.0,1011.9
2023-09-25T09:00,15.8,96,1.60,1.60,0.00,61,100,18.3,22,30.6,1012.4
2023-09-25T10:00,16.0,95,1.20,1.20,0.00,55,100,19.9,32,32.0,1012.9
2023-09-25T11:00,16.0,94,0.80,0.80,0.00,53,100,22.4,33,36.0,1013.5
2023-09-25T12:00,15.8,94,0.90,0.90,0.00,53,100,27.4,38,44.3,1013.9
2023-09-25T13:00,15.9,88,0.40,0.40,0.00,51,100,30.8,47,50.4,1014.1
2023-09-25T14:00,16.1,82,0.10,0.10,0.00,51,100,29.0,45,51.1,1014.6
2023-09-25T15:00,16.5,82,0.20,0.20,0.00,51,100,29.5,47,47.2,1014.9
2023-09-25T16:00,16.6,83,0.20,0.20,0.00,51,100,28.0,45,49.3,1015.5
2023-09-25T17:00,16.5,86,0.20,0.20,0.00,51,100,23.6,39,45.7,1016.2
2023-09-25T18:00,16.5,85,0.10,0.10,0.00,51,100,24.8,41,41.4,1016.7
2023-09-25T19:00,16.0,82,0.10,0.10,0.00,51,100,23.8,39,40.3,1017.6
2023-09-25T20:00,15.1,93,0.00,0.00,0.00,3,100,20.9,27,41.0,1018.4
2023-09-25T21:00,14.7,91,0.00,0.00,0.00,3,100,21.6,28,34.9,1019.1
2023-09-25T22:00,14.4,89,0.00,0.00,0.00,3,100,22.1,30,36.4,1019.4
2023-09-25T23:00,14.4,89,0.10,0.10,0.00,51,100,20.8,30,35.6,1019.8
2023-09-26T00:00,14.4,89,0.10,0.10,0.00,51,100,19.0,33,33.5,1019.8
2023-09-26T01:00,14.6,90,0.10,0.10,0.00,51,100,19.7,38,31.7,1020.2
2023-09-26T02:00,14.9,86,0.00,0.00,0.00,3,100,22.2,40,35.6,1020.1
2023-09-26T03:00,14.7,87,1.30,1.30,0.00,61,100,21.8,38,36.0,1020.0
2023-09-26T04:00,14.4,87,0.30,0.30,0.00,51,100,22.3,38,36.4,1020.0
2023-09-26T05:00,14.1,88,0.80,0.80,0.00,53,100,20.0,34,36.0,1020.7
2023-09-26T06:00,13.9,89,2.40,2.40,0.00,61,100,18.6,32,32.8,1021.1
2023-09-26T07:00,13.6,93,2.30,2.30,0.00,61,100,20.2,40,34.2,1021.5
2023-09-26T08:00,14.1,94,0.30,0.30,0.00,51,100,18.1,31,33.5,1022.5
2023-09-26T09:00,14.7,90,0.30,0.30,0.00,51,100,20.5,34,33.1,1023.1
2023-09-26T10:00,15.1,88,0.10,0.10,0.00,51,100,20.6,36,36.0,1023.4
2023-09-26T11:00,15.4,86,0.10,0.10,0.00,51,100,20.8,37,34.9,1023.5
2023-09-26T12:00,15.8,83,0.20,0.20,0.00,51,100,24.6,39,39.6,1023.8
2023-09-26T13:00,16.5,77,0.20,0.20,0.00,51,100,24.2,43,42.5,1023.6
2023-09-26T14:00,17.0,71,0.00,0.00,0.00,3,100,23.8,52,42.1,1023.4
2023-09-26T15:00,17.0,68,0.00,0.00,0.00,3,100,24.1,55,41.4,1023.6
2023-09-26T16:00,16.9,67,0.00,0.00,0.00,3,97,22.8,55,40.0,1023.4
2023-09-26T17:00,17.0,66,0.00,0.00,0.00,3,88,20.6,57,37.1,1023.3
2023-09-26T18:00,16.8,67,0.00,0.00,0.00,2,70,15.5,54,33.8,1023.2
2023-09-26T19:00,16.0,69,0.00,0.00,0.00,0,8,11.1,54,24.8,1023.2
2023-09-26T20:00,15.6,73,0.00,0.00,0.00,0,6,11.3,27,17.6,1023.8
2023-09-26T21:00,15.2,72,0.00,0.00,0.00,3,83,14.4,32,22.7,1024.0
2023-09-26T22:00,14.2,76,0.00,0.00,0.00,2,78,13.0,39,23.0,1024.1
2023-09-26T23:00,13.4,80,0.00,0.00,0.00,1,31,13.5,34,21.2,1024.1
2023-09-27T00:00,12.7,82,0.00,0.00,0.00,1,27,14.4,32,23.0,1024.2
2023-09-27T01:00,11.6,82,0.00,0.00,0.00,0,8,13.8,28,23.0,1024.1
2023-09-27T02:00,10.7,74,0.00,0.00,0.00,0,2,14.7,28,23.4,1024.0
2023-09-27T03:00,10.1,64,0.00,0.00,0.00,0,0,14.7,31,24.1,1023.4
2023-09-27T04:00,10.1,63,0.00,0.00,0.00,0,0,14.8,29,24.1,1023.1
2023-09-27T05:00,9.8,66,0.00,0.00,0.00,0,0,14.1,19,23.8,1022.8
2023-09-27T06:00,9.4,69,0.00,0.00,0.00,0,0,13.9,17,22.7,1022.8
2023-09-27T07:00,9.4,75,0.00,0.00,0.00,0,0,12.4,17,22.0,1023.1
2023-09-27T08:00,10.7,79,0.00,0.00,0.00,0,0,14.4,359,23.0,1023.9
2023-09-27T09:00,13.2,74,0.00,0.00,0.00,0,0,13.6,17,24.5,1023.9
2023-09-27T10:00,15.4,67,0.00,0.00,0.00,0,0,17.1,44,30.6,1023.9
2023-09-27T11:00,16.7,61,0.00,0.00,0.00,0,6,17.9,56,32.8,1024.1
2023-09-27T12:00,17.5,57,0.00,0.00,0.00,3,83,18.8,58,34.6,1023.9
2023-09-27T13:00,17.7,57,0.00,0.00,0.00,3,99,19.4,59,35.6,1023.4
2023-09-27T14:00,17.6,56,0.00,0.00,0.00,3,95,19.0,61,35.6,1022.6
2023-09-27T15:00,17.6,56,0.00,0.00,0.00,2,75,18.7,62,34.2,1022.3
2023-09-27T16:00,17.8,52,0.00,0.00,0.00,2,73,18.7,62,32.8,1021.9
2023-09-27T17:00,17.5,53,0.00,0.00,0.00,3,83,16.8,62,32.0,1021.7
2023-09-27T18:00,16.7,58,0.00,0.00,0.00,3,97,9.7,59,27.4,1021.5
2023-09-27T19:00,15.1,69,0.00,0.00,0.00,2,72,6.6,61,15.8,1021.7
2023-09-27T20:00,14.1,73,0.00,0.00,0.00,2,55,6.9,43,9.7,1021.8
2023-09-27T21:00,12.8,80,0.00,0.00,0.00,1,35,8.3,34,9.7,1022.0
2023-09-27T22:00,12.3,84,0.00,0.00,0.00,0,12,8.2,49,10.8,1021.9
2023-09-27T23:00,12.2,84,0.00,0.00,0.00,1,31,7.6,65,11.2,1021.9
2023-09-28T00:00,12.3,85,0.00,0.00,0.00,1,30,7.4,61,11.2,1021.6
2023-09-28T01:00,11.6,89,0.00,0.00,0.00,0,17,8.2,61,11.5,1021.5
2023-09-28T02:00,11.4,93,0.00,0.00,0.00,1,36,7.4,39,11.5,1021.4
2023-09-28T03:00,11.6,94,0.00,0.00,0.00,1,29,9.2,26,13.7,1021.3
2023-09-28T04:00,11.1,91,0.00,0.00,0.00,2,65,12.4,26,19.8,1021.2
2023-09-28T05:00,10.9,89,0.00,0.00,0.00,3,100,14.5,30,23.4,1021.0
2023-09-28T06:00,10.7,90,0.00,0.00,0.00,3,100,13.9,21,23.4,1021.0
2023-09-28T07:00,10.9,89,0.00,0.00,0.00,3,100,14.7,22,23.8,1021.0
2023-09-28T08:00,11.4,88,0.00,0.00,0.00,3,100,15.8,17,30.2,1021.8
2023-09-28T09:00,13.1,82,0.00,0.00,0.00,3,100,15.3,15,27.4,1021.8
2023-09-28T10:00,14.4,78,0.00,0.00,0.00,3,100,14.3,18,27.7,1022.0
2023-09-28T11:00,14.9,78,0.00,0.00,0.00,3,100,14.3,28,25.9,1022.1
2023-09-28T12:00,15.3,77,0.10,0.10,0.00,51,100,15.3,39,26.6,1021.7
2023-09-28T13:00,15.8,75,0.00,0.00,0.00,3,100,16.2,37,28.8,1021.1
2023-09-28T14:00,16.8,74,0.00,0.00,0.00,3,100,17.5,53,29.5,1020.7
2023-09-28T15:00,17.1,75,0.00,0.00,0.00,3,100,17.4,38,31.3,1020.3
2023-09-28T16:00,18.0,74,0.00,0.00,0.00,2,78,15.2,31,31.3,1019.7
2023-09-28T17:00,18.8,72,0.00,0.00,0.00,3,100,17.1,51,28.8,1019.4
2023-09-28T18:00,17.9,74,0.00,0.00,0.00,3,100,14.4,37,28.8,1019.3
2023-09-28T19:00,17.6,71,0.00,0.00,0.00,3,100,12.3,38,23.4,1019.1
2023-09-28T20:00,15.9,87,0.00,0.00,0.00,3,100,8.7,30,20.9,1019.9
2023-09-28T21:00,15.9,87,0.00,0.00,0.00,2,54,9.0,16,14.8,1019.8
2023-09-28T22:00,15.2,86,0.00,0.00,0.00,1,47,6.9,51,13.7,1020.1
2023-09-28T23:00,15.0,83,0.00,0.00,0.00,2,73,11.9,55,18.4,1019.7
2023-09-29T00:00,14.9,84,0.10,0.10,0.00,51,100,13.4,63,20.9,1019.6
2023-09-29T01:00,15.1,87,0.00,0.00,0.00,3,100,15.8,55,25.2,1018.9
2023-09-29T02:00,15.3,91,0.10,0.10,0.00,51,100,17.8,58,28.1,1018.6
2023-09-29T03:00,15.1,93,0.20,0.20,0.00,51,96,18.1,47,29.9,1018.0
2023-09-29T04:00,14.1,95,4.90,4.90,0.00,63,100,18.0,29,31.0,1017.6
2023-09-29T05:00,13.7,95,3.70,3.70,0.00,63,100,16.1,24,29.5,1017.6
2023-09-29T06:00,13.4,95,2.60,2.60,0.00,63,100,20.3,30,33.1,1017.1
2023-09-29T07:00,13.2,94,5.70,5.70,0.00,63,100,20.1,36,33.8,1017.7
2023-09-29T08:00,13.9,95,12.70,12.70,0.00,65,100,21.6,18,36.4,1017.8
2023-09-29T09:00,14.4,94,9.20,9.20,0.00,65,100,21.9,44,36.0,1018.2
2023-09-29T10:00,14.6,94,13.40,13.40,0.00,65,100,20.6,57,36.0,1018.3
2023-09-29T11:00,14.7,94,10.00,10.00,0.00,65,100,19.9,55,33.8,1018.5
2023-09-29T12:00,15.9,91,1.80,1.80,0.00,61,66,20.0,39,33.8,1017.6
2023-09-29T13:00,16.9,87,0.20,0.20,0.00,51,100,20.3,25,35.3,1017.4
2023-09-29T14:00,17.1,85,0.20,0.20,0.00,51,100,25.5,44,42.1,1016.8
2023-09-29T15:00,16.8,88,0.40,0.40,0.00,51,100,25.0,41,43.2,1016.1
2023-09-29T16:00,17.1,89,0.50,0.50,0.00,53,100,25.5,43,43.2,1015.6
2023-09-29T17:00,16.1,96,1.00,1.00,0.00,55,100,20.3,6,41.8,1015.6
2023-09-29T18:00,15.4,97,1.40,1.40,0.00,61,100,21.5,9,34.9,1015.7
2023-09-29T19:00,15.1,97,1.00,1.00,0.00,55,100,21.7,15,36.4,1015.8
2023-09-29T20:00,15.4,97,0.10,0.10,0.00,51,100,18.3,20,35.3,1016.6
2023-09-29T21:00,15.4,97,0.50,0.50,0.00,53,100,16.6,13,29.5,1016.9
2023-09-29T22:00,15.1,96,0.20,0.20,0.00,51,100,19.6,14,32.0,1016.6
2023-09-29T23:00,14.9,96,0.00,0.00,0.00,3,100,19.2,13,32.0,1016.5
2023-09-30T00:00,14.8,94,0.00,0.00,0.00,3,100,18.7,16,31.3,1016.9
2023-09-30T01:00,14.4,94,0.00,0.00,0.00,3,92,16.3,14,29.9,1016.4
2023-09-30T02:00,14.1,95,0.00,0.00,0.00,3,93,16.8,15,27.0,1016.2
2023-09-30T03:00,13.6,96,0.00,0.00,0.00,0,13,15.2,7,27.0,1015.7
2023-09-30T04:00,13.0,96,0.00,0.00,0.00,1,42,16.6,359,26.3,1015.4
2023-09-30T05:00,13.0,95,0.00,0.00,0.00,0,19,16.3,5,26.6,1015.5
2023-09-30T06:00,13.0,95,0.00,0.00,0.00,3,100,15.2,5,26.3,1015.8
2023-09-30T07:00,13.4,94,0.00,0.00,0.00,3,100,15.7,9,25.2,1016.9
2023-09-30T08:00,13.6,92,0.00,0.00,0.00,3,100,16.9,12,29.9,1018.0
2023-09-30T09:00,13.9,94,0.80,0.80,0.00,53,100,15.1,359,28.4,1018.2
2023-09-30T10:00,15.2,87,0.10,0.10,0.00,51,100,20.4,17,34.2,1018.7
2023-09-30T11:00,16.0,86,0.00,0.00,0.00,3,100,19.8,10,34.9,1018.9
2023-09-30T12:00,17.4,80,0.10,0.10,0.00,51,100,17.8,14,34.9,1018.9
2023-09-30T13:00,19.5,73,0.00,0.00,0.00,3,100,16.1,10,31.7,1018.3
2023-09-30T14:00,20.2,70,0.00,0.00,0.00,3,100,17.0,356,31.3,1017.8
2023-09-30T15:00,21.7,63,0.00,0.00,0.00,3,100,14.8,13,30.6,1017.0
2023-09-30T16:00,21.5,64,0.00,0.00,0.00,3,95,13.9,25,27.4,1016.8
2023-09-30T17:00,20.9,68,0.00,0.00,0.00,3,98,15.2,5,25.2,1017.0
2023-09-30T18:00,20.0,72,0.00,0.00,0.00,3,97,11.7,342,25.6,1017.2
2023-09-30T19:00,18.5,78,0.00,0.00,0.00,3,84,7.9,330,18.7,1017.3
2023-09-30T20:00,16.5,90,0.00,0.00,0.00,0,5,7.1,24,13.0,1018.2
2023-09-30T21:00,16.4,91,0.00,0.00,0.00,1,40,7.4,346,11.9,1018.4
2023-09-30T22:00,16.2,90,0.00,0.00,0.00,1,31,12.6,329,19.4,1018.1
2023-09-30T23:00,15.6,91,0.00,0.00,0.00,0,0,11.1,335,19.8,1017.8
2023-10-01T00:00,15.3,91,0.00,0.00,0.00,0,1,12.5,342,19.8,1017.6
2023-10-01T01:00,15.1,91,0.00,0.00,0.00,0,0,12.6,347,20.2,1017.6
2023-10-01T02:00,14.8,92,0.00,0.00,0.00,0,0,12.4,350,20.2,1017.3
2023-10-01T03:00,14.6,93,0.00,0.00,0.00,0,0,12.1,350,19.8,1016.9
2023-10-01T04:00,14.4,93,0.00,0.00,0.00,0,0,11.7,349,19.1,1016.9
2023-10-01T05:00,14.4,92,0.00,0.00,0.00,0,0,14.1,354,22.0,1017.1
2023-10-01T06:00,14.4,91,0.00,0.00,0.00,0,0,13.7,3,23.0,1017.4
2023-10-01T07:00,14.1,89,0.00,0.00,0.00,0,0,13.3,3,22.0,1018.2
2023-10-01T08:00,15.7,90,0.00,0.00,0.00,0,0,13.3,3,25.6,1019.2
2023-10-01T09:00,17.6,81,0.00,0.00,0.00,0,0,13.3,357,23.0,1019.3
2023-10-01T10:00,19.5,75,0.00,0.00,0.00,0,0,14.4,3,26.6,1019.3
2023-10-01T11:00,21.4,68,0.00,0.00,0.00,0,0,14.1,4,26.6,1019.2
2023-10-01T12:00,22.9,60,0.00,0.00,0.00,0,0,16.6,4,30.6,1018.8
2023-10-01T13:00,23.9,53,0.00,0.00,0.00,0,0,17.7,2,32.0,1018.1
2023-10-01T14:00,24.6,51,0.00,0.00,0.00,0,0,18.4,359,32.4,1017.3
2023-10-01T15:00,25.0,53,0.00,0.00,0.00,0,0,18.7,359,32.8,1016.7
2023-10-01T16:00,25.0,54,0.00,0.00,0.00,0,0,18.7,360,32.4,1016.3
2023-10-01T17:00,24.4,58,0.00,0.00,0.00,0,0,16.2,4,31.3,1016.2
2023-10-01T18:00,22.8,65,0.00,0.00,0.00,0,0,11.6,5,26.3,1016.1
2023-10-01T19:00,20.4,73,0.00,0.00,0.00,0,0,10.8,4,18.7,1016.5
2023-10-01T20:00,19.4,80,0.00,0.00,0.00,0,0,9.4,2,19.8,1017.2
2023-10-01T21:00,19.2,80,0.00,0.00,0.00,0,0,10.5,356,16.2,1017.2
2023-10-01T22:00,18.4,84,0.00,0.00,0.00,0,0,9.5,349,16.2,1017.4
2023-10-01T23:00,17.5,87,0.00,0.00,0.00,0,0,10.4,346,15.8,1017.5
2023-10-02T00:00,17.2,88,0.00,0.00,0.00,0,0,11.2,339,17.6,1017.3
2023-10-02T01:00,17.2,89,0.00,0.00,0.00,0,0,11.7,351,19.1,1017.2
2023-10-02T02:00,17.2,89,0.00,0.00,0.00,0,0,13.3,2,20.5,1017.4
2023-10-02T03:00,17.3,87,0.00,0.00,0.00,0,0,13.7,3,22.0,1017.5
2023-10-02T04:00,17.0,87,0.00,0.00,0.00,0,0,13.7,360,22.0,1017.7
2023-10-02T05:00,16.5,88,0.00,0.00,0.00,0,0,13.0,3,21.6,1017.8
2023-10-02T06:00,16.1,90,0.00,0.00,0.00,0,0,12.3,3,20.9,1017.7
2023-10-02T07:00,15.8,91,0.00,0.00,0.00,1,20,11.9,5,19.4,1018.0
2023-10-02T08:00,17.0,89,0.00,0.00,0.00,1,23,12.2,358,21.6,1018.9
2023-10-02T09:00,19.0,82,0.00,0.00,0.00,1,48,12.6,360,22.7,1019.0
2023-10-02T10:00,21.0,75,0.00,0.00,0.00,3,88,12.7,8,24.1,1019.1
2023-10-02T11:00,22.7,69,0.00,0.00,0.00,3,97,11.7,11,24.8,1018.9
2023-10-02T12:00,24.0,65,0.00,0.00,0.00,3,98,10.6,10,23.8,1018.7
2023-10-02T13:00,25.0,59,0.00,0.00,0.00,3,80,14.3,12,26.6,1018.5
2023-10-02T14:00,24.9,57,0.00,0.00,0.00,2,53,16.0,9,29.2,1017.9
2023-10-02T15:00,25.2,55,0.00,0.00,0.00,1,38,14.6,9,29.2,1017.5
2023-10-02T16:00,25.4,53,0.00,0.00,0.00,0,8,14.2,7,26.6,1017.2
2023-10-02T17:00,24.9,50,0.00,0.00,0.00,0,0,13.2,11,24.5,1017.2
2023-10-02T18:00,22.8,59,0.00,0.00,0.00,0,1,6.3,24,22.0,1017.0
2023-10-02T19:00,21.8,60,0.00,0.00,0.00,0,3,2.6,106,9.7,1017.2
2023-10-02T20:00,17.8,91,0.00,0.00,0.00,0,0,6.6,167,7.2,1018.3
2023-10-02T21:00,17.1,95,0.00,0.00,0.00,0,0,6.0,197,9.4,1018.4
2023-10-02T22:00,16.0,97,0.00,0.00,0.00,0,3,8.1,212,10.4,1018.5
2023-10-02T23:00,16.7,97,0.00,0.00,0.00,0,1,5.0,201,9.4,1018.7
2023-10-03T00:00,14.8,100,0.00,0.00,0.00,0,4,7.4,209,8.3,1018.4
2023-10-03T01:00,15.1,100,0.00,0.00,0.00,3,97,6.1,225,9.7,1018.1
2023-10-03T02:00,14.5,100,0.00,0.00,0.00,3,99,6.4,243,9.7,1018.2
2023-10-03T03:00,13.9,100,0.00,0.00,0.00,3,100,6.9,279,10.1,1018.1
2023-10-03T04:00,13.4,100,0.00,0.00,0.00,3,100,5.9,281,8.6,1017.5
2023-10-03T05:00,13.8,100,0.00,0.00,0.00,3,100,3.0,284,7.6,1017.4
2023-10-03T06:00,13.6,100,0.00,0.00,0.00,3,99,3.2,297,6.5,1017.6
2023-10-03T07:00,13.4,100,0.00,0.00,0.00,3,100,3.1,306,6.1,1017.9
2023-10-03T08:00,13.1,100,0.00,0.00,0.00,3,99,4.5,299,10.1,1018.6
2023-10-03T09:00,15.9,96,0.00,0.00,0.00,3,99,0.7,270,11.2,1018.7
2023-10-03T10:00,19.1,89,0.00,0.00,0.00,0,7,1.5,225,11.2,1018.8
2023-10-03T11:00,22.5,74,0.00,0.00,0.00,0,0,3.6,264,13.0,1018.5
2023-10-03T12:00,24.7,62,0.00,0.00,0.00,0,0,5.1,274,15.1,1018.2
2023-10-03T13:00,26.0,55,0.00,0.00,0.00,0,0,4.0,297,15.1,1017.9
2023-10-03T14:00,26.7,53,0.00,0.00,0.00,0,0,3.1,291,13.7,1017.4
2023-10-03T15:00,27.2,52,0.00,0.00,0.00,0,0,3.3,283,12.2,1016.7
2023-10-03T16:00,27.4,51,0.00,0.00,0.00,0,0,4.0,265,11.5,1016.0
2023-10-03T17:00,26.9,53,0.00,0.00,0.00,0,0,3.4,252,10.8,1015.9
2023-10-03T18:00,24.0,72,0.00,0.00,0.00,0,0,4.4,171,7.2,1015.9
2023-10-03T19:00,20.6,85,0.00,0.00,0.00,0,0,8.5,168,13.0,1016.4
2023-10-03T20:00,20.0,87,0.00,0.00,0.00,0,0,7.6,188,13.3,1016.4
2023-10-03T21:00,19.0,90,0.00,0.00,0.00,0,0,8.3,214,11.2,1016.7
2023-10-03T22:00,18.4,91,0.00,0.00,0.00,0,0,8.6,248,10.8,1016.8
2023-10-03T23:00,18.0,92,0.00,0.00,0.00,0,0,8.0,262,10.8,1016.8
2023-10-04T00:00,17.4,93,0.00,0.00,0.00,0,0,8.9,256,10.8,1016.7
2023-10-04T01:00,17.1,94,0.00,0.00,0.00,0,0,7.3,237,10.8,1016.5
2023-10-04T02:00,17.0,95,0.00,0.00,0.00,0,0,6.3,239,9.7,1016.6
2023-10-04T03:00,16.3,97,0.00,0.00,0.00,0,0,7.3,259,9.4,1016.5
2023-10-04T04:00,15.6,99,0.00,0.00,0.00,0,0,9.0,275,10.4,1016.6
2023-10-04T05:00,15.3,100,0.00,0.00,0.00,0,0,7.4,284,10.4,1016.8
2023-10-04T06:00,15.1,100,0.00,0.00,0.00,3,94,6.4,297,8.6,1017.2
2023-10-04T07:00,14.9,100,0.00,0.00,0.00,3,96,5.6,315,7.6,1017.7
2023-10-04T08:00,16.8,97,0.00,0.00,0.00,3,97,4.0,333,11.2,1018.8
2023-10-04T09:00,19.0,92,0.00,0.00,0.00,1,27,3.6,6,11.2,1019.3
2023-10-04T10:00,21.5,86,0.00,0.00,0.00,1,21,3.0,14,11.9,1019.5
2023-10-04T11:00,24.1,78,0.00,0.00,0.00,0,2,2.1,31,12.2,1019.5
2023-10-04T12:00,26.0,72,0.00,0.00,0.00,0,0,1.9,112,11.9,1019.3
2023-10-04T13:00,27.1,67,0.00,0.00,0.00,0,0,3.9,146,14.0,1019.0
2023-10-04T14:00,27.8,63,0.00,0.00,0.00,0,0,6.4,164,16.6,1018.4
2023-10-04T15:00,27.8,61,0.00,0.00,0.00,0,0,9.8,172,20.2,1018.3
2023-10-04T16:00,26.5,62,0.00,0.00,0.00,0,0,12.1,163,22.7,1018.1
2023-10-04T17:00,24.6,67,0.00,0.00,0.00,0,0,12.6,156,23.0,1017.9
2023-10-04T18:00,22.5,73,0.00,0.00,0.00,0,0,9.8,152,22.0,1017.7
2023-10-04T19:00,19.9,78,0.00,0.00,0.00,0,0,7.8,158,15.8,1018.1
2023-10-04T20:00,18.2,83,0.00,0.00,0.00,0,0,7.2,162,12.2,1018.5
2023-10-04T21:00,17.8,86,0.00,0.00,0.00,0,0,7.6,175,10.4,1019.0
2023-10-04T22:00,17.0,91,0.00,0.00,0.00,0,0,8.7,175,10.4,1019.3
2023-10-04T23:00,16.4,92,0.00,0.00,0.00,0,0,9.0,185,11.2,1019.4
2023-10-05T00:00,16.2,91,0.00,0.00,0.00,0,0,7.4,203,10.4,1019.5
2023-10-05T01:00,15.4,94,0.00,0.00,0.00,0,0,8.2,232,9.4,1019.5
2023-10-05T02:00,15.2,96,0.00,0.00,0.00,0,0,6.9,219,9.4,1019.5
2023-10-05T03:00,14.6,98,0.00,0.00,0.00,0,0,6.6,202,8.3,1019.6
2023-10-05T04:00,13.6,100,0.00,0.00,0.00,0,0,7.9,183,9.0,1019.5
2023-10-05T05:00,13.1,100,0.00,0.00,0.00,0,0,8.7,173,10.8,1019.5
2023-10-05T06:00,13.4,100,0.00,0.00,0.00,3,96,6.9,208,10.4,1019.7
2023-10-05T07:00,13.1,100,0.00,0.00,0.00,3,100,4.7,270,8.3,1020.4
2023-10-05T08:00,14.1,99,0.00,0.00,0.00,3,100,2.7,247,9.0,1021.2
2023-10-05T09:00,15.6,95,0.00,0.00,0.00,2,62,0.8,153,9.0,1021.3
2023-10-05T10:00,18.0,85,0.00,0.00,0.00,0,4,0.5,45,9.4,1021.5
2023-10-05T11:00,20.6,70,0.00,0.00,0.00,0,2,1.5,225,11.2,1021.3
2023-10-05T12:00,22.6,58,0.00,0.00,0.00,0,2,4.5,166,14.4,1020.6
2023-10-05T13:00,23.9,52,0.00,0.00,0.00,0,7,9.2,154,20.2,1019.5
2023-10-05T14:00,24.0,53,0.00,0.00,0.00,2,53,12.9,150,25.2,1018.3
2023-10-05T15:00,23.0,66,0.00,0.00,0.00,2,67,16.9,146,31.0,1018.1
2023-10-05T16:00,22.1,79,0.00,0.00,0.00,1,20,17.4,142,32.0,1017.4
2023-10-05T17:00,21.0,84,0.00,0.00,0.00,0,14,16.8,138,31.3,1017.2
2023-10-05T18:00,19.5,90,0.00,0.00,0.00,3,80,14.0,134,29.2,1017.1
2023-10-05T19:00,17.8,98,0.00,0.00,0.00,3,100,14.3,135,24.5,1017.2
2023-10-05T20:00,18.9,99,0.00,0.00,0.00,3,100,13.9,127,25.9,1017.1
2023-10-05T21:00,18.5,99,0.00,0.00,0.00,3,100,12.6,127,24.5,1017.3
2023-10-05T22:00,18.0,99,0.00,0.00,0.00,3,100,12.2,124,20.9,1017.3
2023-10-05T23:00,17.7,99,0.00,0.00,0.00,3,100,11.4,118,20.5,1016.9
2023-10-06T00:00,17.5,99,0.00,0.00,0.00,3,100,11.1,103,19.8,1016.4
2023-10-06T01:00,17.6,99,0.00,0.00,0.00,3,100,8.3,90,18.4,1016.1
2023-10-06T02:00,17.9,99,0.00,0.00,0.00,3,100,7.8,77,15.1,1015.4
2023-10-06T03:00,18.0,99,0.00,0.00,0.00,3,100,6.4,52,13.0,1014.8
